sample,unit,fq1,fq2,reference
MMETSP0970,SRR1300225,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300225/SRR1300225_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300225/SRR1300225_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0970.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0971,SRR1300226,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300226/SRR1300226_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300226/SRR1300226_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0971.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0972,SRR1300227,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300227/SRR1300227_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300227/SRR1300227_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0972.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0973,SRR1294424,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR129/004/SRR1294424/SRR1294424_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR129/004/SRR1294424/SRR1294424_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0973.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0974,SRR1300244,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300244/SRR1300244_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300244/SRR1300244_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0974.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0975,SRR1300245,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300245/SRR1300245_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300245/SRR1300245_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0975.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0976,SRR1300328,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300328/SRR1300328_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300328/SRR1300328_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0976.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0977,SRR1294423,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR129/003/SRR1294423/SRR1294423_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR129/003/SRR1294423/SRR1294423_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0977.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0982,SRR1300261,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300261/SRR1300261_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300261/SRR1300261_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0982.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0983,SRR1300339,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300339/SRR1300339_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300339/SRR1300339_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0983.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0984,SRR1300340,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300340/SRR1300340_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300340/SRR1300340_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0984.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0985,SRR1300262,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300262/SRR1300262_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300262/SRR1300262_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0985.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0986,SRR1300241,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300241/SRR1300241_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300241/SRR1300241_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0986.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0987,SRR1300338,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300338/SRR1300338_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300338/SRR1300338_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0987.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0988,SRR1300242,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300242/SRR1300242_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300242/SRR1300242_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0988.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0989,SRR1300243,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300243/SRR1300243_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300243/SRR1300243_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0989.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0990,SRR1300246,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300246/SRR1300246_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300246/SRR1300246_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0990.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0991,SRR1300247,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300247/SRR1300247_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300247/SRR1300247_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0991.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0992,SRR1300329,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300329/SRR1300329_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300329/SRR1300329_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0992.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0993,SRR1300330,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300330/SRR1300330_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300330/SRR1300330_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0993.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0994,SRR1300229,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300229/SRR1300229_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300229/SRR1300229_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0994.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0995,SRR1300230,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300230/SRR1300230_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300230/SRR1300230_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0995.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0996,SRR1300231,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300231/SRR1300231_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300231/SRR1300231_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0996.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0997,SRR1300232,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300232/SRR1300232_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300232/SRR1300232_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0997.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP0998,SRR1300291,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300291/SRR1300291_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300291/SRR1300291_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP0998.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1001,SRR1300292,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300292/SRR1300292_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300292/SRR1300292_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1001.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1005,SRR1300309,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300309/SRR1300309_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300309/SRR1300309_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1005.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1006,SRR1300233,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300233/SRR1300233_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300233/SRR1300233_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1006.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1007,SRR1300234,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300234/SRR1300234_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300234/SRR1300234_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1007.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1008,SRR1300235,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300235/SRR1300235_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300235/SRR1300235_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1008.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1009,SRR1300236,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300236/SRR1300236_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300236/SRR1300236_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1009.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1010,SRR1300293,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300293/SRR1300293_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300293/SRR1300293_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1010.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1012,SRR1300435,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300435/SRR1300435_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300435/SRR1300435_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1012.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1013,SRR1300294,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300294/SRR1300294_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300294/SRR1300294_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1013.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1015,SRR1300325,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300325/SRR1300325_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300325/SRR1300325_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1015.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1016,SRR1300326,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300326/SRR1300326_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300326/SRR1300326_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1016.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1017,SRR1300327,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300327/SRR1300327_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300327/SRR1300327_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1017.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1032,SRR1300255,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300255/SRR1300255_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300255/SRR1300255_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1032.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1033,SRR1300256,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300256/SRR1300256_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300256/SRR1300256_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1033.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1034,SRR1300257,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300257/SRR1300257_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300257/SRR1300257_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1034.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1035,SRR1300258,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300258/SRR1300258_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300258/SRR1300258_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1035.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1036,SRR1300306,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300306/SRR1300306_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300306/SRR1300306_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1036.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1037,SRR1300307,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300307/SRR1300307_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300307/SRR1300307_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1037.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1038,SRR1300308,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300308/SRR1300308_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300308/SRR1300308_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1038.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1039,SRR1300259,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300259/SRR1300259_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300259/SRR1300259_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1039.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1040,SRR1300260,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300260/SRR1300260_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300260/SRR1300260_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1040.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1041,SRR1300350,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300350/SRR1300350_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300350/SRR1300350_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1041.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1042,SRR1300351,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300351/SRR1300351_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300351/SRR1300351_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1042.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1043,SRR1300352,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300352/SRR1300352_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300352/SRR1300352_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1043.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1047,SRR1300353,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300353/SRR1300353_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300353/SRR1300353_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1047.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1048,SRR1300354,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300354/SRR1300354_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300354/SRR1300354_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1048.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1049,SRR1300355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300355/SRR1300355_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300355/SRR1300355_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1049.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1050,SRR1300356,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300356/SRR1300356_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300356/SRR1300356_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1050.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1052,SRR1300357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300357/SRR1300357_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300357/SRR1300357_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1052.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1054,SRR1300358,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300358/SRR1300358_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300358/SRR1300358_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1054.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1055,SRR1300359,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300359/SRR1300359_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300359/SRR1300359_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1055.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1057,SRR1300390,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300390/SRR1300390_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300390/SRR1300390_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1057.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1058,SRR1300391,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300391/SRR1300391_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300391/SRR1300391_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1058.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1059,SRR1300392,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300392/SRR1300392_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300392/SRR1300392_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1059.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1060,SRR1300393,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300393/SRR1300393_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300393/SRR1300393_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1060.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1061,SRR1300394,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300394/SRR1300394_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300394/SRR1300394_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1061.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1062,SRR1300272,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300272/SRR1300272_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300272/SRR1300272_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1062.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1063,SRR1300273,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300273/SRR1300273_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300273/SRR1300273_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1063.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1064,SRR1300395,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300395/SRR1300395_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300395/SRR1300395_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1064.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1065,SRR1300396,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300396/SRR1300396_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300396/SRR1300396_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1065.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1066,SRR1300397,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300397/SRR1300397_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300397/SRR1300397_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1066.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1067,SRR1300398,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300398/SRR1300398_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300398/SRR1300398_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1067.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1068,SRR1300399,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300399/SRR1300399_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300399/SRR1300399_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1068.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1070,SRR1300271,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300271/SRR1300271_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300271/SRR1300271_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1070.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1071,SRR1300274,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300274/SRR1300274_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300274/SRR1300274_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1071.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1074,SRR1300300,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300300/SRR1300300_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300300/SRR1300300_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1074.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1075,SRR1300301,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300301/SRR1300301_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300301/SRR1300301_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1075.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1080,SRR1300295,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300295/SRR1300295_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300295/SRR1300295_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1080.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1081,SRR1300428,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300428/SRR1300428_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300428/SRR1300428_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1081.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1082,SRR1300420,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300420/SRR1300420_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300420/SRR1300420_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1082.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
